flight_date,icao24,callsign,airline_prefix,groundspeed_kts,altitude_ft,track_deg,avg_lat,avg_lon,ping_count,corridor_code,month_code,airline,era5_u_kts,era5_v_kts,headwind_kts,tas_kts,daily_mean_gs,daily_sd_gs
2023-03-31,3444c9,VLG4ZX,VLG,464,36006,21.4,45.885,-0.406,1105,C1,Mar,Vueling,108.45061711181641,-19.282414670410155,21.618108108431684,442.38189189156833,422.11578947368423,30.573886155016073
2023-03-31,3991e0,AFR11TV,AFR,462.8,34003,22.9,45.612,-0.442,952,C1,Mar,Air France,113.98980179931641,-24.738074982910156,21.567808315801873,441.23219168419814,422.11578947368423,30.573886155016073
2023-03-31,34134d,IBE34EE,IBE,454.6,34014,23.5,45.494,-0.128,219,C1,Mar,Iberia,111.90169242431641,-24.271097795410157,22.362640915687983,432.23735908431206,422.11578947368423,30.573886155016073
2023-03-31,3986e6,AFR31DV,AFR,453.7,34000,19.4,45.861,-0.163,770,C1,Mar,Air France,110.1438839868164,-22.281699045410157,15.568913777927946,438.13108622207204,422.11578947368423,30.573886155016073
2023-03-31,39856f,AFR52GH,AFR,442,36000,20.4,44.617,-0.895,214,C1,Mar,Air France,117.7142296118164,-23.003045920410155,19.471549370045715,422.5284506299543,422.11578947368423,30.573886155016073
2023-03-31,345398,VLG44JQ,VLG,440,36005,21.7,45.596,1.097,1368,C1,Mar,Vueling,103.87955586181641,-19.164721232910157,20.602562205085086,419.39743779491494,422.11578947368423,30.573886155016073
2023-03-31,405f13,EZY24AQ,EZY,433.1,36014,353.1,46.444,-0.527,558,C1,Mar,easyJet,96.97360867431641,-9.373386545410156,-20.95560110821917,454.0556011082192,422.11578947368423,30.573886155016073
2023-03-31,40756b,EZY21WG,EZY,418.1,36262,348.8,46.365,-0.204,626,C1,Mar,easyJet,102.5317761743164,-14.088717170410156,-33.73559276522021,451.8355927652202,422.11578947368423,30.573886155016073
2023-03-31,4074b5,EZY26FP,EZY,416.2,37991,349.1,46.322,-0.755,717,C1,Mar,easyJet,103.56823773681641,-14.756912170410157,-34.074960272756115,450.2749602727561,422.11578947368423,30.573886155016073
2023-03-31,3430cd,VLG2WY,VLG,412.7,36007,353.5,43.147,1.338,156,C1,Mar,Vueling,104.0921633618164,-22.927114670410155,-34.56330328900093,447.26330328900093,422.11578947368423,30.573886155016073
2023-03-31,345614,VLG4MQ,VLG,404.5,33992,343.5,44.957,0.158,2233,C1,Mar,Vueling,109.6351446118164,-24.179980295410157,-54.322305684552745,458.82230568455276,422.11578947368423,30.573886155016073
2023-03-31,34608b,VLG6009,VLG,398.5,34001,341.1,45.606,-0.346,1526,C1,Mar,Vueling,111.90169242431641,-24.271097795410157,-59.209437568996975,457.709437568997,422.11578947368423,30.573886155016073
2023-03-31,344548,VLG8986,VLG,395.7,36529,352.3,43.598,1.371,473,C1,Mar,Vueling,107.25090336181641,-21.659062795410158,-35.833906775935766,431.53390677593575,422.11578947368423,30.573886155016073
2023-03-31,406668,EZY93ZY,EZY,393,35998,344.3,43.292,0.616,334,C1,Mar,easyJet,104.61229242431641,-20.546669982910156,-48.088242593673854,441.08824259367384,422.11578947368423,30.573886155016073
2023-03-31,40643d,EZY94TE,EZY,392.7,38004,332.6,45.366,-0.307,1158,C1,Mar,easyJet,113.01028867431641,-25.049393107910156,-74.24654711581371,466.9465471158137,422.11578947368423,30.573886155016073
2023-03-31,398570,AFR35ZG,AFR,390,38000,353.1,43.434,1.095,486,C1,Mar,Air France,107.32303804931641,-20.949105607910155,-33.690828924483625,423.69082892448364,422.11578947368423,30.573886155016073
2023-03-31,345314,VLG2912,VLG,384.9,32029,342.6,43.808,0.792,56,C1,Mar,Vueling,110.7323511743164,-19.350752795410155,-51.57875872807615,436.4787587280761,422.11578947368423,30.573886155016073
2023-03-31,40622d,EZY58UQ,EZY,384.4,38005,342.8,43.799,0.495,959,C1,Mar,easyJet,110.92217929931641,-19.233059357910157,-51.17350678926314,435.5735067892631,422.11578947368423,30.573886155016073
2023-03-01,3c4b27,DLH430,DLH,558.1,33999,295.3,52.359,5.041,543,C2,Mar,Lufthansa,-75.53231433105469,8.714949897460938,72.01184968990462,486.0881503100954,498.275,36.741026473355234
2023-03-01,3c4b31,DLH454,DLH,556.6,33994,296.1,52.652,5.519,624,C2,Mar,Lufthansa,-73.50494995605469,12.898761772460938,71.68414256178684,484.91585743821315,498.275,36.741026473355234
2023-03-01,3c4b21,DLH462,DLH,554.6,32025,287.5,51.519,4.805,393,C2,Mar,Lufthansa,-67.65824370605469,0.4232573974609375,64.65408983441849,489.94591016558155,498.275,36.741026473355234
2023-03-01,3c656b,DLH468,DLH,532.4,33999,290.2,52.658,4.337,178,C2,Mar,Lufthansa,-71.93317308105469,12.207787397460937,71.72410804362562,460.67589195637436,498.275,36.741026473355234
2023-03-01,3c64ef,DLH438,DLH,530.7,34000,294.9,52.691,4.798,435,C2,Mar,Lufthansa,-72.89749995605469,12.640595522460938,71.44338440920055,459.25661559079947,498.275,36.741026473355234
2023-03-01,440822,AUA4MA,AUA,512.1,34002,286.7,50.992,8.091,2235,C2,Mar,Austrian,-59.123571206054685,9.747614897460938,59.43096616097709,452.6690338390229,498.275,36.741026473355234
2023-03-01,44001e,AUA73,AUA,510.4,34007,295.9,51.089,10.657,67,C2,Mar,Austrian,-67.44563620605469,18.426556772460938,68.7199996574076,441.6800003425924,498.275,36.741026473355234
2023-03-01,406015,EZY29RA,EZY,509.9,34009,265.6,52.225,7.377,1767,C2,Mar,easyJet,-74.78818808105468,14.045323647460938,73.49022518032031,436.4097748196797,498.275,36.741026473355234
2023-03-01,440060,AUA93,AUA,509.2,33999,280.3,51.411,6.442,1313,C2,Mar,Austrian,-69.16927558105469,6.231998022460938,69.16891037991832,440.0310896200817,498.275,36.741026473355234
2023-03-01,4077e0,BAW991,BAW,502.5,34002,264.6,52.246,9.378,687,C2,Mar,British Airways,-72.88990683105469,15.396899897460937,71.11744256477623,431.38255743522376,498.275,36.741026473355234
2023-03-01,392aeb,AFR85VR,AFR,497.4,34005,270.8,50.018,8.097,755,C2,Mar,Air France,-40.110386206054685,5.791596772460937,40.18733972501078,457.2126602749892,498.275,36.741026473355234
2023-03-01,406319,EZY41AY,EZY,483.7,35999,288.9,50.582,6.876,1731,C2,Mar,easyJet,-46.67843933105469,4.356496147460938,45.572933008506425,438.12706699149356,498.275,36.741026473355234
2023-03-01,3c65cb,DLH3FN,DLH,483.4,32041,283.6,51.602,4.377,131,C2,Mar,Lufthansa,-67.41526370605469,-0.1690063525390625,65.48526665513967,417.91473334486034,498.275,36.741026473355234
2023-03-01,406016,EZY42XH,EZY,482.9,35999,282.8,52.512,8.199,2141,C2,Mar,easyJet,-73.01139683105468,13.976985522460938,74.29359662050048,408.6064033794995,498.275,36.741026473355234
2023-03-01,407b8f,BAW949L,BAW,478.6,37988,287.8,50.638,6.917,1751,C2,Mar,British Airways,-51.92528870605469,5.009504897460937,50.97097573099958,427.62902426900047,498.275,36.741026473355234
2023-03-01,400efc,EZY29EP,EZY,475.9,38003,276.2,51.705,9.2,1603,C2,Mar,easyJet,-74.34778683105469,17.993748647460936,75.85623720796315,400.04376279203683,498.275,36.741026473355234
2023-03-01,3c6444,DLH5MX,DLH,466,33664,288.6,50.376,8.603,122,C2,Mar,Lufthansa,-49.73846870605469,8.517528647460937,49.857294456169654,416.14270554383035,498.275,36.741026473355234
2023-03-01,407536,BAW917,BAW,442.3,38002,299,50.636,5.217,862,C2,Mar,British Airways,-49.58660620605469,-1.7787488525390625,42.50706844226304,399.79293155773695,498.275,36.741026473355234
2023-03-01,3986e7,AFR49PY,AFR,440.5,33997,267.1,50.024,7.69,606,C2,Mar,Air France,-39.51812245605469,5.336009272460937,39.197549459066494,401.3024505409335,498.275,36.741026473355234
2023-03-01,40097c,BAW903U,BAW,438.3,34004,297,50.686,5.472,1028,C2,Mar,British Airways,-49.662537456054686,-0.7612701025390625,43.90403548680543,394.3959645131946,498.275,36.741026473355234
2023-03-02,3c4b27,DLH462,DLH,533.2,34000,289.9,51.392,4.731,395,C2,Mar,Lufthansa,-39.1202545703125,6.846477595214844,39.114711862492875,494.0852881375072,490.03636363636366,19.467730875850567
2023-03-02,4408fb,AUA95,AUA,515.3,34000,291.4,49.223,11.275,428,C2,Mar,Austrian,-42.8332926953125,3.452350720214844,41.139868905710316,474.1601310942896,490.03636363636366,19.467730875850567
2023-03-02,3c6572,DLH7K,DLH,491.1,35973,284.6,51.458,4.95,539,C2,Mar,Lufthansa,-38.8317158203125,6.030216657714844,39.097840347843366,452.00215965215665,490.03636363636366,19.467730875850567
2023-03-02,3c66e7,DLH5MX,DLH,490.7,36005,293.5,50.333,8.842,66,C2,Mar,Lufthansa,-44.3822901953125,1.3604447827148438,41.2437024383272,449.4562975616728,490.03636363636366,19.467730875850567
2023-03-02,3c66eb,DLH9FF,DLH,488.4,34003,291.2,50.36,7.742,1141,C2,Mar,Lufthansa,-45.1871614453125,4.667250720214843,43.816858659995816,444.58314134000415,490.03636363636366,19.467730875850567
2023-03-02,440060,AUA93,AUA,485.6,34000,292.6,50.025,8.603,2143,C2,Mar,Austrian,-46.0983364453125,3.6725513452148437,43.96979950241823,441.63020049758177,490.03636363636366,19.467730875850567
2023-03-02,407d75,BAW949L,BAW,485.3,36001,291,50.43,7.466,1408,C2,Mar,British Airways,-43.6381639453125,3.5017060327148437,41.9946349184741,443.3053650815259,490.03636363636366,19.467730875850567
2023-03-02,400980,BAW855,BAW,484.5,36001,286.6,50.742,8.697,1139,C2,Mar,British Airways,-40.8818595703125,-2.1323927172851564,38.56880911827647,445.9311908817235,490.03636363636366,19.467730875850567
2023-03-02,44003f,AUA87,AUA,483.2,32025,294.5,49.88,8.973,170,C2,Mar,Austrian,-45.4984795703125,2.1918919702148436,42.31081708143257,440.8891829185674,490.03636363636366,19.467730875850567
2023-03-02,405a47,BAW903U,BAW,472.1,33999,296.3,50.362,5.998,73,C2,Mar,British Airways,-45.6427489453125,11.151779470214844,45.85913728454748,426.2408627154525,490.03636363636366,19.467730875850567
2023-03-02,4010dd,BAW991,BAW,461,36000,265.5,52.197,7.932,1501,C2,Mar,British Airways,-27.6622289453125,-4.144570842285156,27.902134805741984,433.097865194258,490.03636363636366,19.467730875850567
2023-03-03,3c64ed,DLH7K,DLH,467.1,35825,276.5,51.604,4.362,182,C2,Mar,Lufthansa,-19.747434255371093,-8.317823527832031,18.678890543055577,448.42110945694446,448.71176470588233,13.433674215983373
2023-03-03,3944f3,AFR85VR,AFR,466.7,35124,273.5,49.669,7.754,949,C2,Mar,Air France,-19.603164880371093,-16.81453040283203,18.540098502242486,448.1599014977575,448.71176470588233,13.433674215983373
2023-03-03,400935,BAW903U,BAW,461.8,34005,291.4,51.401,5.276,790,C2,Mar,British Airways,-21.539411755371095,-7.3990554028320314,17.35465104257473,444.44534895742527,448.71176470588233,13.433674215983373
2023-03-03,440060,AUA93,AUA,461.8,34001,290.6,50.174,8.091,2571,C2,Mar,Austrian,-22.966919255371092,-15.451564465332032,16.06189986362322,445.7381001363768,448.71176470588233,13.433674215983373
2023-03-03,3c6674,DLH3FN,DLH,459.3,33983,283,51.594,4.5,297,C2,Mar,Lufthansa,-20.347291130371094,-7.486376340332031,18.141723125931073,441.1582768740689,448.71176470588233,13.433674215983373
2023-03-03,44003f,AUA89,AUA,458.2,34005,291,50.166,8.1,2598,C2,Mar,Austrian,-22.966919255371092,-15.451564465332032,15.904120799048096,442.2958792009519,448.71176470588233,13.433674215983373
2023-03-03,44001e,AUA65,AUA,456.7,32074,298.6,51.552,7.539,80,C2,Mar,Austrian,-26.004169255371092,-22.35751165283203,12.128859104340599,444.57114089565937,448.71176470588233,13.433674215983373
2023-03-03,400afd,BAW855,BAW,454,33578,288.8,50.291,11.03,174,C2,Mar,British Airways,-22.921360505371094,-26.24898821533203,13.239340526943225,440.76065947305676,448.71176470588233,13.433674215983373
2023-03-03,3c66b1,DLH9AJ,DLH,452.4,35998,294.5,51.831,4.816,324,C2,Mar,Lufthansa,-20.339698005371094,-5.865244152832031,16.076060329504113,436.32393967049586,448.71176470588233,13.433674215983373
2023-03-03,3c65ca,DLH8EN,DLH,446.1,38023,285.6,51.697,4.07,44,C2,Mar,Lufthansa,-19.314626130371092,-6.821977902832031,16.768559806594435,429.33144019340557,448.71176470588233,13.433674215983373
2023-03-03,3c4dc8,DLH5MX,DLH,439.2,33761,285.1,50.36,8.629,91,C2,Mar,Lufthansa,-22.883394880371092,-17.09167946533203,17.6408318976061,421.55916810239387,448.71176470588233,13.433674215983373
2023-03-03,407537,BAW661,BAW,439,37983,288,49.536,6.226,1476,C2,Mar,British Airways,-15.799009255371093,-19.517682902832032,8.994454995531672,430.00554500446833,448.71176470588233,13.433674215983373
2023-03-03,440607,AUA4MA,AUA,438.5,36001,286.8,50.708,9.756,1486,C2,Mar,Austrian,-26.239556130371096,-26.30214009033203,17.517483876397435,420.9825161236026,448.71176470588233,13.433674215983373
2023-03-03,405b67,EZY24ZP,EZY,437.6,37871,261.9,51.921,5.129,588,C2,Mar,easyJet,-20.552305505371095,-8.579786340332031,21.556171136049663,416.04382886395035,448.71176470588233,13.433674215983373
2023-03-03,4077e0,BAW977J,BAW,436.4,35974,260.4,52.209,6.227,233,C2,Mar,British Airways,-22.792277380371093,-18.363527902832033,25.535557706499084,410.8644422935009,448.71176470588233,13.433674215983373
2023-03-03,407797,EZY93ER,EZY,430.6,37986,289.3,49.159,11.967,23,C2,Mar,easyJet,-12.830097380371093,-18.906436340332032,5.860208791103681,424.73979120889635,448.71176470588233,13.433674215983373
2023-03-03,40615b,BAW697V,BAW,422.7,35952,294.8,49.186,11.872,95,C2,Mar,British Airways,-13.483106130371095,-18.895046652832033,4.314093419371801,418.3859065806282,448.71176470588233,13.433674215983373
2023-03-04,440002,AUA89,AUA,455.2,36000,292.2,49.593,10.633,918,C2,Mar,Austrian,15.140098037109375,-11.781682578125,-18.469371639063286,473.6693716390633,425.935,12.641671899754895
2023-03-04,3c4ad8,DLH400,DLH,448.5,36000,292.4,51.075,5.855,156,C2,Mar,Lufthansa,16.859940849609377,-14.120365078125,-20.96864427396892,469.46864427396895,425.935,12.641671899754895
2023-03-04,3c6542,DLH25E,DLH,443.8,36999,264,49.607,5.438,126,C2,Mar,Lufthansa,8.074695224609375,-10.187126328125,-6.9656165391073035,450.7656165391073,425.935,12.641671899754895
2023-03-04,44081f,AUA4MA,AUA,434.9,35933,294.2,49.696,9.638,184,C2,Mar,Austrian,13.545541787109375,-16.762772578125,-19.226607739295897,454.1266077392959,425.935,12.641671899754895
2023-03-04,3c65c8,DLH3FN,DLH,434.1,38004,289.2,51.395,5.256,71,C2,Mar,Lufthansa,20.143967412109376,-13.452170078125,-23.447456891780025,457.54745689178003,425.935,12.641671899754895
2023-03-04,3c65c2,DLH8EN,DLH,433.6,38000,296.5,51.617,4.736,506,C2,Mar,Lufthansa,20.049053349609377,-12.313201328125,-23.436710265147777,457.0367102651478,425.935,12.641671899754895
2023-03-04,400afe,BAW917,BAW,428.5,36007,299.6,49.258,4.436,328,C2,Mar,British Airways,5.401915224609375,-9.723945703125,-9.500001788580171,438.00000178858016,425.935,12.641671899754895
2023-03-04,407537,BAW661,BAW,426.8,36001,285.3,49.419,6.429,1555,C2,Mar,British Airways,9.312374599609376,-12.472656953125,-12.2735180349041,439.0735180349041,425.935,12.641671899754895
2023-03-04,406250,BAW855,BAW,426.3,35974,281.6,50.403,8.769,1494,C2,Mar,British Airways,11.081572724609375,-18.782543828125,-14.631989234454863,440.9319892344549,425.935,12.641671899754895
2023-03-04,440060,AUA87,AUA,423.8,34000,291.2,50.195,8.06,2817,C2,Mar,Austrian,12.239524287109376,-20.650452578125,-18.878910843992482,442.67891084399247,425.935,12.641671899754895
2023-03-04,44001e,AUA93,AUA,421.8,32044,298.8,51.467,7.777,106,C2,Mar,Austrian,15.405857412109375,-19.435552578125,-22.863404624743495,444.6634046247435,425.935,12.641671899754895
2023-03-04,40697b,BAW977J,BAW,421.6,35990,262.4,52.28,6.462,25,C2,Mar,British Airways,21.119683974609377,-13.953316328125,-19.088743711160667,440.68874371116067,425.935,12.641671899754895
2023-03-04,44003f,AUA73,AUA,420.2,34003,299.1,51.278,8.323,438,C2,Mar,Austrian,12.133220537109375,-19.010337578125,-19.847070839326022,440.047070839326,425.935,12.641671899754895
2023-03-04,400afb,BAW949L,BAW,418.6,34006,292.6,50.42,7.114,1705,C2,Mar,British Airways,12.497690537109374,-18.152314453125,-18.513845133961485,437.1138451339615,425.935,12.641671899754895
2023-03-04,400dad,EZY89ED,EZY,417.6,38004,272.3,51.691,6.31,1436,C2,Mar,easyJet,20.269253974609374,-14.606325078125,-20.839102972279328,438.43910297227933,425.935,12.641671899754895
2023-03-04,3c4d68,DLH5MX,DLH,416.5,33757,288.9,50.281,8.82,165,C2,Mar,Lufthansa,12.011730537109376,-19.822801953125,-17.785073225450375,434.2850732254504,425.935,12.641671899754895
2023-03-04,400e59,EZY9001,EZY,415.8,37537,281.9,52.574,9.273,1251,C2,Mar,easyJet,19.642821162109374,-15.297299453125,-22.37504417237132,438.1750441723713,425.935,12.641671899754895
2023-03-04,40631b,EZY29EP,EZY,412.8,36002,275.1,51.734,8.308,2447,C2,Mar,easyJet,14.847762724609375,-18.357328828125,-16.42084324170847,429.2208432417085,425.935,12.641671899754895
2023-03-04,406133,EZY35RJ,EZY,411.8,38001,285.2,50.98,7.912,2453,C2,Mar,easyJet,12.095254912109375,-20.080968203125,-16.937133054523464,428.7371330545235,425.935,12.641671899754895
2023-03-04,406017,EZY19AX,EZY,406.5,36003,288.5,50.842,5.314,928,C2,Mar,easyJet,15.758937724609375,-12.578960703125,-18.935936229006664,425.43593622900664,425.935,12.641671899754895
2023-03-05,3c4a03,DLH3V,DLH,431.1,33991,289,51.379,4.881,583,C2,Mar,Lufthansa,38.15542346435547,-29.21671366455078,-45.588693192477116,476.68869319247716,409.81666666666666,11.53057858150416
2023-03-05,3c6569,DLH448,DLH,422.7,35890,290.4,51.506,4.175,92,C2,Mar,Lufthansa,37.23665533935547,-27.91828928955078,-44.63278165387637,467.33278165387634,409.81666666666666,11.53057858150416
2023-03-05,3c6567,DLH440,DLH,421.2,35992,291.5,51.521,4.057,38,C2,Mar,Lufthansa,36.59883283935547,-27.48168460205078,-44.12426816047561,465.3242681604756,409.81666666666666,11.53057858150416
2023-03-05,440060,AUA65,AUA,416.7,32025,291.7,49.855,9.787,41,C2,Mar,Austrian,27.904704714355468,-30.91377710205078,-37.35743888771682,454.0574388877168,409.81666666666666,11.53057858150416
2023-03-05,3991e7,AFR1053,AFR,413.9,35993,273.3,49.585,6.531,420,C2,Mar,Air France,18.84610658935547,-31.51743053955078,-20.629126509793732,434.5291265097937,409.81666666666666,11.53057858150416
2023-03-05,3c64c3,DLH7K,DLH,408.6,34000,290.5,51.193,5.595,428,C2,Mar,Lufthansa,35.87748596435547,-30.68218678955078,-44.3505716098439,452.9505716098439,409.81666666666666,11.53057858150416
2023-03-05,44003f,AUA89,AUA,408.3,32025,292.7,49.543,10.972,140,C2,Mar,Austrian,28.56530658935547,-27.76642678955078,-37.0678152375194,445.3678152375194,409.81666666666666,11.53057858150416
2023-03-05,406017,EZY93QD,EZY,403.4,38000,299.9,50.418,5.41,83,C2,Mar,easyJet,27.77562158935547,-31.80217272705078,-39.93158925744624,443.33158925744624,409.81666666666666,11.53057858150416
2023-03-05,407844,BAW949L,BAW,403.4,37977,292.8,50.427,7.055,2246,C2,Mar,British Airways,28.284360964355468,-31.87810397705078,-38.42757229691544,441.82757229691543,409.81666666666666,11.53057858150416
2023-03-05,40095d,BAW6WE,BAW,397.3,38023,299.6,50.729,4.612,484,C2,Mar,British Airways,29.07404596435547,-30.564493352050782,-40.37681844372204,437.676818443722,409.81666666666666,11.53057858150416
2023-03-05,40093e,BAW931,BAW,396.8,38036,262.7,52.001,4.943,642,C2,Mar,British Airways,39.74997971435547,-27.291856477050782,-35.959954910474906,432.7599549104749,409.81666666666666,11.53057858150416
2023-03-05,407535,BAW661,BAW,394.4,36007,298.4,50.727,4.766,608,C2,Mar,British Airways,29.734647839355468,-30.853032102050783,-40.83048952753816,435.2304895275381,409.81666666666666,11.53057858150416
2023-03-06,39cf10,AFR983,AFR,442.4,39987,289.7,49.265,7.572,599,C2,Mar,Air France,55.920577524414064,-46.15211119384766,-68.2052344377748,510.6052344377748,406.975,13.972138943864913
2023-03-06,392af8,AFR85VR,AFR,419.3,37985,261.6,49.934,7.687,1016,C2,Mar,Air France,50.096650649414066,-43.41858619384766,-43.21651189448228,462.5165118944823,406.975,13.972138943864913
2023-03-06,407535,BAW991,BAW,418.4,37999,262.4,52.203,9.196,495,C2,Mar,British Airways,34.22701939941406,-25.946805568847655,-30.494722681950986,448.89472268195095,406.975,13.972138943864913
2023-03-06,3c656f,DLH468,DLH,411.9,35939,282.1,51.595,4.487,283,C2,Mar,Lufthansa,51.668427524414064,-38.202109318847654,-58.52839355836058,470.42839355836054,406.975,13.972138943864913
2023-03-06,400afb,BAW855,BAW,411.8,35988,280.2,50.289,9.044,1251,C2,Mar,British Airways,41.307608461914064,-33.26657806884766,-46.54577016257193,458.34577016257197,406.975,13.972138943864913
2023-03-06,400afe,BAW949L,BAW,410.9,37998,289.4,50.501,7.375,1729,C2,Mar,British Airways,49.75496002441406,-42.879474318847656,-61.17290036463107,472.07290036463104,406.975,13.972138943864913
2023-03-06,40643a,EZY24XD,EZY,410.7,37993,278.3,52.752,7.172,1751,C2,Mar,easyJet,40.01298064941406,-31.512566193847658,-44.142910589648416,454.8429105896484,406.975,13.972138943864913
2023-03-06,3c6448,DLH1UP,DLH,410.4,37983,298.9,51.242,5.795,113,C2,Mar,Lufthansa,51.28117814941406,-41.00397244384766,-64.71134989816557,475.11134989816554,406.975,13.972138943864913
2023-03-06,405d11,EZY29RA,EZY,407.6,37788,266.5,52.175,7.257,2109,C2,Mar,easyJet,41.03805252441406,-33.85884181884766,-38.8944754406996,446.4944754406996,406.975,13.972138943864913
2023-03-06,406a02,BAW917,BAW,404.3,38001,297.7,50.492,5.382,1062,C2,Mar,British Airways,52.17337033691406,-40.21428744384766,-64.88726117318424,469.18726117318425,406.975,13.972138943864913
2023-03-06,44081d,AUA4MA,AUA,402.6,34517,292.4,49.782,9.372,1895,C2,Mar,Austrian,43.69564627441406,-33.949959318847654,-53.33596022384593,455.93596022384594,406.975,13.972138943864913
2023-03-06,4072c7,EZY53FU,EZY,398.8,38009,287.2,51.021,4.297,214,C2,Mar,easyJet,49.937195024414066,-34.853541193847654,-58.010394575468865,456.8103945754689,406.975,13.972138943864913
2023-03-06,3c56ed,EWG1909,EWG,398.1,32025,269,52,4.978,32,C2,Mar,Eurowings,51.182467524414065,-39.705548068847655,-50.48171482398963,448.58171482398967,406.975,13.972138943864913
2023-03-06,3c6590,DLH5MX,DLH,394.7,35476,293,50.109,9.147,369,C2,Mar,Lufthansa,42.24156283691406,-32.65912806884766,-51.644501574612185,446.3445015746122,406.975,13.972138943864913
2023-03-06,3986ed,AFR49PY,AFR,385.3,34000,268.9,50.053,8.373,165,C2,Mar,Air France,46.43296783691406,-40.52560556884766,-45.646422825165104,430.9464228251651,406.975,13.972138943864913
2023-03-06,407537,BAW903U,BAW,384.4,38001,299,50.845,4.938,642,C2,Mar,British Airways,51.25839877441406,-38.30081994384766,-63.4002116966125,447.80021169661245,406.975,13.972138943864913
2023-03-07,406250,BAW725,BAW,400.5,38000,300,50.53,5.148,23,C2,Mar,British Airways,66.04078943847657,2.715491328125,-55.835255675637256,456.33525567563726,387.70526315789476,8.442055679369052
2023-03-07,4010ed,EZY19AX,EZY,400.3,38001,294.1,50.778,5.449,806,C2,Mar,easyJet,71.73563318847657,3.117926953125,-64.20959315168929,464.5095931516893,387.70526315789476,8.442055679369052
2023-03-07,3c66b1,DLH9AJ,DLH,393.6,37995,279.6,51.624,4.265,185,C2,Mar,Lufthansa,87.60526443847657,-1.020326171875,-86.54860207977676,480.14860207977677,387.70526315789476,8.442055679369052
2023-03-07,4075ff,BAW949L,BAW,392.4,37681,294.2,50.344,7.034,2207,C2,Mar,British Airways,68.76672131347657,5.152884453125,-60.61122380517452,453.0112238051745,387.70526315789476,8.442055679369052
2023-03-07,3c64ec,DLH7K,DLH,392.4,36000,293.5,51.914,5.216,135,C2,Mar,Lufthansa,92.95082443847656,-3.419753671875,-86.60511356632176,479.0051135663217,387.70526315789476,8.442055679369052
2023-03-07,405456,BAW991,BAW,392.1,37986,265.5,52.2,7.996,1511,C2,Mar,British Airways,93.32288756347657,-5.849553671875,-92.57625355455073,484.6762535545507,387.70526315789476,8.442055679369052
2023-03-07,3c4b27,DLH462,DLH,391.3,33999,280.9,51.603,4.449,315,C2,Mar,Lufthansa,88.03047943847656,-0.283793046875,-86.49596023937349,477.79596023937347,387.70526315789476,8.442055679369052
2023-03-07,40792e,BAW855,BAW,391.1,37927,283.2,50.371,8.406,1915,C2,Mar,British Airways,74.46915818847657,4.097440078125,-71.56594731995872,462.6659473199587,387.70526315789476,8.442055679369052
2023-03-07,4076e4,BAW917,BAW,389.2,34002,296,50.439,5.827,1456,C2,Mar,British Airways,67.35440006347656,3.717783828125,-58.907964608855934,448.1079646088559,387.70526315789476,8.442055679369052
2023-03-07,4b17df,SWR400N,SWR,388.5,40000,297.8,50.423,6.16,1707,C2,Mar,SWR,68.50096193847656,4.454316953125,-58.517213795931966,447.017213795932,387.70526315789476,8.442055679369052
2023-03-07,392af0,AFR85VR,AFR,388.5,33702,283.1,49.747,9.135,640,C2,Mar,Air France,69.95124881347657,2.153600078125,-67.6427189520803,456.1427189520803,387.70526315789476,8.442055679369052
2023-03-07,4b028d,SWR8KG,SWR,387.3,37923,292.9,50.642,5.97,1505,C2,Mar,SWR,72.50253881347656,4.036695078125,-65.21750588712533,452.51750588712537,387.70526315789476,8.442055679369052
2023-03-07,3c66a2,DLH3FN,DLH,386.3,37938,291.8,51.354,4.738,543,C2,Mar,Lufthansa,83.42145256347656,1.136121328125,-77.03371744445819,463.3337174444582,387.70526315789476,8.442055679369052
2023-03-07,3c66a5,DLH8RX,DLH,385.6,35978,287.2,51.444,4.721,524,C2,Mar,Lufthansa,88.46328756347657,0.331250078125,-84.40911113691651,470.00911113691654,387.70526315789476,8.442055679369052
2023-03-07,407d74,BAW903U,BAW,384,34489,287.7,50.116,6.428,300,C2,Mar,British Airways,63.762851938476565,4.689703828125,-59.31858796696338,443.3185879669634,387.70526315789476,8.442055679369052
2023-03-07,406015,EZY29RA,EZY,383.4,37886,266.7,52.133,7.275,2123,C2,Mar,easyJet,93.01916256347657,-5.477490546875,-92.54961332002571,475.9496133200257,387.70526315789476,8.442055679369052
2023-03-07,3c6447,DLH1UP,DLH,380.1,37994,282.1,51.599,4.475,343,C2,Mar,Lufthansa,88.03047943847656,-0.283793046875,-86.13421540941357,466.2342154094136,387.70526315789476,8.442055679369052
2023-03-07,44001e,AUA87,AUA,377.1,35148,293,51.962,7.695,2187,C2,Mar,Austrian,96.16271631347657,-2.280784921875,-89.40942075409089,466.5094207540909,387.70526315789476,8.442055679369052
2023-03-07,3006b5,DLH5MX,DLH,362.7,34000,295.7,49.953,9.462,827,C2,Mar,Lufthansa,73.13276818847656,1.834688828125,-65.10262744260382,427.8026274426038,387.70526315789476,8.442055679369052
2023-03-08,406d79,BAW118,BAW,415.9,39976,295.1,49.303,11.246,569,C2,Mar,British Airways,100.00608331054687,-23.492327912597656,-100.52782069680923,516.4278206968092,376.26428571428573,16.00973776477001
2023-03-08,3c6571,DLH440,DLH,398.4,33999,284.4,51.525,4.519,363,C2,Mar,Lufthansa,67.26073174804688,-2.7251310375976563,-65.82532470659774,464.2253247065977,376.26428571428573,16.00973776477001
